episode,timestep,reward,steps,success
26306,2565609,254.44,56,1
26307,2565705,294.04,96,1
26308,2565829,321.7599,124,1
26309,2565913,282.16,84,1
26310,2565989,274.24,76,1
26311,2566073,282.16,84,1
26312,2566181,305.92,108,1
26313,2566293,309.88,112,1
26314,2566345,250.48,52,1
26315,2566425,278.2,80,1
26316,2566533,305.92,108,1
26317,2566673,337.6,140,1
26318,2566801,325.7199,128,1
26319,2566849,246.52,48,1
26320,2566933,282.16,84,1
26321,2567013,278.2,80,1
26322,2567109,294.04,96,1
26323,2567233,321.7599,124,1
26324,2567305,270.28,72,1
26325,2567377,270.28,72,1
26326,2567433,254.44,56,1
26327,2567517,282.16,84,1
26328,2567609,290.08,92,1
26329,2567709,298.0,100,1
26330,2567833,321.7599,124,1
26331,2567917,282.16,84,1
26332,2568017,298.0,100,1
26333,2568137,317.7999,120,1
26334,2568217,278.2,80,1
26335,2568277,258.4,60,1
26336,2568433,353.4401,156,1
26337,2568505,270.28,72,1
26338,2568629,321.7599,124,1
26339,2568741,309.88,112,1
26340,2568801,258.4,60,1
26341,2568917,313.8399,116,1
26342,2568965,246.52,48,1
26343,2569061,294.04,96,1
26344,2569193,329.6799,132,1
26345,2569253,258.4,60,1
26346,2569321,266.32,68,1
26347,2569373,250.48,52,1
26348,2569461,286.12,88,1
26349,2569561,298.0,100,1
26350,2569681,317.7999,120,1
26351,2569817,333.64,136,1
26352,2569957,337.6,140,1
26353,2570073,313.8399,116,1
26354,2570149,274.24,76,1
26355,2570281,329.6799,132,1
26356,2570337,254.44,56,1
26357,2570433,294.04,96,1
26358,2570557,321.7599,124,1
26359,2570641,282.16,84,1
26360,2570717,274.24,76,1
26361,2570801,282.16,84,1
26362,2570909,305.92,108,1
26363,2571021,309.88,112,1
26364,2571073,250.48,52,1
26365,2571153,278.2,80,1
26366,2571261,305.92,108,1
26367,2571401,337.6,140,1
26368,2571529,325.7199,128,1
26369,2571577,246.52,48,1
26370,2571661,282.16,84,1
26371,2571741,278.2,80,1
26372,2571837,294.04,96,1
26373,2571961,321.7599,124,1
26374,2572033,270.28,72,1
26375,2572105,270.28,72,1
26376,2572161,254.44,56,1
26377,2572245,282.16,84,1
26378,2572337,290.08,92,1
26379,2572437,298.0,100,1
26380,2572561,321.7599,124,1
26381,2572645,282.16,84,1
26382,2572745,298.0,100,1
26383,2572865,317.7999,120,1
26384,2572945,278.2,80,1
26385,2573005,258.4,60,1
26386,2573161,353.4401,156,1
26387,2573233,270.28,72,1
26388,2573357,321.7599,124,1
26389,2573469,309.88,112,1
26390,2573529,258.4,60,1
26391,2573645,313.8399,116,1
26392,2573693,246.52,48,1
26393,2573789,294.04,96,1
26394,2573921,329.6799,132,1
26395,2573981,258.4,60,1
26396,2574049,266.32,68,1
26397,2574101,250.48,52,1
26398,2574189,286.12,88,1
26399,2574289,298.0,100,1
26400,2574409,317.7999,120,1
26401,2574545,333.64,136,1
26402,2574685,337.6,140,1
26403,2574801,313.8399,116,1
26404,2574877,274.24,76,1
26405,2575009,329.6799,132,1
26406,2575065,254.44,56,1
26407,2575161,294.04,96,1
26408,2575285,321.7599,124,1
26409,2575369,282.16,84,1
26410,2575445,274.24,76,1
26411,2575529,282.16,84,1
26412,2575637,305.92,108,1
26413,2575749,309.88,112,1
26414,2575801,250.48,52,1
26415,2575881,278.2,80,1
26416,2575989,305.92,108,1
26417,2576129,337.6,140,1
26418,2576257,325.7199,128,1
26419,2576305,246.52,48,1
26420,2576389,282.16,84,1
26421,2576469,278.2,80,1
26422,2576565,294.04,96,1
26423,2576689,321.7599,124,1
26424,2576761,270.28,72,1
26425,2576833,270.28,72,1
26426,2576889,254.44,56,1
26427,2576973,282.16,84,1
26428,2577065,290.08,92,1
26429,2577165,298.0,100,1
26430,2577289,321.7599,124,1
26431,2577373,282.16,84,1
26432,2577473,298.0,100,1
26433,2577593,317.7999,120,1
26434,2577673,278.2,80,1
26435,2577733,258.4,60,1
26436,2577889,353.4401,156,1
26437,2577961,270.28,72,1
26438,2578085,321.7599,124,1
26439,2578197,309.88,112,1
26440,2578257,258.4,60,1
26441,2578373,313.8399,116,1
26442,2578421,246.52,48,1
26443,2578517,294.04,96,1
26444,2578649,329.6799,132,1
26445,2578709,258.4,60,1
26446,2578777,266.32,68,1
26447,2578829,250.48,52,1
26448,2578917,286.12,88,1
26449,2579017,298.0,100,1
26450,2579137,317.7999,120,1
26451,2579273,333.64,136,1
26452,2579413,337.6,140,1
26453,2579529,313.8399,116,1
26454,2579605,274.24,76,1
26455,2579737,329.6799,132,1
26456,2579793,254.44,56,1
26457,2579889,294.04,96,1
26458,2580013,321.7599,124,1
26459,2580097,282.16,84,1
26460,2580173,274.24,76,1
26461,2580257,282.16,84,1
26462,2580365,305.92,108,1
26463,2580477,309.88,112,1
26464,2580529,250.48,52,1
26465,2580609,278.2,80,1
26466,2580717,305.92,108,1
26467,2580857,337.6,140,1
26468,2580985,325.7199,128,1
26469,2581033,246.52,48,1
26470,2581117,282.16,84,1
26471,2581197,278.2,80,1
26472,2581293,294.04,96,1
26473,2581417,321.7599,124,1
26474,2581489,270.28,72,1
26475,2581561,270.28,72,1
26476,2581617,254.44,56,1
26477,2581701,282.16,84,1
26478,2581793,290.08,92,1
26479,2581893,298.0,100,1
26480,2582017,321.7599,124,1
26481,2582101,282.16,84,1
26482,2582201,298.0,100,1
26483,2582321,317.7999,120,1
26484,2582401,278.2,80,1
26485,2582461,258.4,60,1
26486,2582617,353.4401,156,1
26487,2582689,270.28,72,1
26488,2582813,321.7599,124,1
26489,2582925,309.88,112,1
26490,2582985,258.4,60,1
26491,2583101,313.8399,116,1
26492,2583149,246.52,48,1
26493,2583245,294.04,96,1
26494,2583377,329.6799,132,1
26495,2583437,258.4,60,1
26496,2583505,266.32,68,1
26497,2583557,250.48,52,1
26498,2583645,286.12,88,1
26499,2583745,298.0,100,1
26500,2583865,317.7999,120,1
26501,2584001,333.64,136,1
26502,2584141,337.6,140,1
26503,2584257,313.8399,116,1
26504,2584333,274.24,76,1
26505,2584465,329.6799,132,1
26506,2584521,254.44,56,1
26507,2584617,294.04,96,1
26508,2584741,321.7599,124,1
26509,2584825,282.16,84,1
26510,2584901,274.24,76,1
26511,2584985,282.16,84,1
26512,2585093,305.92,108,1
26513,2585205,309.88,112,1
26514,2585257,250.48,52,1
26515,2585337,278.2,80,1
26516,2585445,305.92,108,1
26517,2585585,337.6,140,1
26518,2585713,325.7199,128,1
26519,2585761,246.52,48,1
26520,2585845,282.16,84,1
26521,2585925,278.2,80,1
26522,2586021,294.04,96,1
26523,2586145,321.7599,124,1
26524,2586217,270.28,72,1
26525,2586289,270.28,72,1
26526,2586345,254.44,56,1
26527,2586429,282.16,84,1
26528,2586521,290.08,92,1
26529,2586621,298.0,100,1
26530,2586745,321.7599,124,1
26531,2586829,282.16,84,1
26532,2586929,298.0,100,1
26533,2587049,317.7999,120,1
26534,2587129,278.2,80,1
26535,2587189,258.4,60,1
26536,2587345,353.4401,156,1
26537,2587417,270.28,72,1
26538,2587541,321.7599,124,1
26539,2587653,309.88,112,1
26540,2587713,258.4,60,1
26541,2587829,313.8399,116,1
26542,2587877,246.52,48,1
26543,2587973,294.04,96,1
26544,2588105,329.6799,132,1
26545,2588165,258.4,60,1
26546,2588233,266.32,68,1
26547,2588285,250.48,52,1
26548,2588373,286.12,88,1
26549,2588473,298.0,100,1
26550,2588593,317.7999,120,1
26551,2588729,333.64,136,1
26552,2588869,337.6,140,1
26553,2588985,313.8399,116,1
26554,2589061,274.24,76,1
26555,2589193,329.6799,132,1
26556,2589249,254.44,56,1
26557,2589345,294.04,96,1
26558,2589469,321.7599,124,1
26559,2589553,282.16,84,1
26560,2589629,274.24,76,1
26561,2589713,282.16,84,1
26562,2589821,305.92,108,1
26563,2589933,309.88,112,1
26564,2589985,250.48,52,1
26565,2590065,278.2,80,1
26566,2590173,305.92,108,1
26567,2590313,337.6,140,1
26568,2590441,325.7199,128,1
26569,2590489,246.52,48,1
26570,2590573,282.16,84,1
26571,2590653,278.2,80,1
26572,2590749,294.04,96,1
26573,2590873,321.7599,124,1
26574,2590945,270.28,72,1
26575,2591017,270.28,72,1
26576,2591073,254.44,56,1
26577,2591157,282.16,84,1
26578,2591249,290.08,92,1
26579,2591349,298.0,100,1
26580,2591473,321.7599,124,1
26581,2591557,282.16,84,1
26582,2591657,298.0,100,1
26583,2591777,317.7999,120,1
26584,2591857,278.2,80,1
26585,2591917,258.4,60,1
26586,2592073,353.4401,156,1
26587,2592145,270.28,72,1
26588,2592269,321.7599,124,1
26589,2592381,309.88,112,1
26590,2592441,258.4,60,1
26591,2592557,313.8399,116,1
26592,2592605,246.52,48,1
26593,2592701,294.04,96,1
26594,2592833,329.6799,132,1
26595,2592893,258.4,60,1
26596,2592961,266.32,68,1
26597,2593013,250.48,52,1
26598,2593101,286.12,88,1
26599,2593201,298.0,100,1
26600,2593321,317.7999,120,1
26601,2593457,333.64,136,1
26602,2593597,337.6,140,1
26603,2593713,313.8399,116,1
26604,2593789,274.24,76,1
26605,2593921,329.6799,132,1
26606,2593977,254.44,56,1
26607,2594073,294.04,96,1
26608,2594197,321.7599,124,1
26609,2594281,282.16,84,1
26610,2594357,274.24,76,1
26611,2594441,282.16,84,1
26612,2594549,305.92,108,1
26613,2594661,309.88,112,1
26614,2594713,250.48,52,1
26615,2594793,278.2,80,1
26616,2594901,305.92,108,1
26617,2595041,337.6,140,1
26618,2595169,325.7199,128,1
26619,2595217,246.52,48,1
26620,2595301,282.16,84,1
26621,2595381,278.2,80,1
26622,2595477,294.04,96,1
26623,2595601,321.7599,124,1
26624,2595673,270.28,72,1
26625,2595745,270.28,72,1
26626,2595801,254.44,56,1
26627,2595885,282.16,84,1
26628,2595977,290.08,92,1
26629,2596077,298.0,100,1
26630,2596201,321.7599,124,1
26631,2596285,282.16,84,1
26632,2596385,298.0,100,1
26633,2596505,317.7999,120,1
26634,2596585,278.2,80,1
26635,2596645,258.4,60,1
26636,2596801,353.4401,156,1
26637,2596873,270.28,72,1
26638,2596997,321.7599,124,1
26639,2597109,309.88,112,1
26640,2597169,258.4,60,1
26641,2597285,313.8399,116,1
26642,2597333,246.52,48,1
26643,2597429,294.04,96,1
26644,2597561,329.6799,132,1
26645,2597621,258.4,60,1
26646,2597689,266.32,68,1
26647,2597741,250.48,52,1
26648,2597829,286.12,88,1
26649,2597929,298.0,100,1
26650,2598049,317.7999,120,1
26651,2598185,333.64,136,1
26652,2598325,337.6,140,1
26653,2598441,313.8399,116,1
26654,2598517,274.24,76,1
26655,2598649,329.6799,132,1
26656,2598705,254.44,56,1
26657,2598801,294.04,96,1
26658,2598925,321.7599,124,1
26659,2599009,282.16,84,1
26660,2599085,274.24,76,1
26661,2599169,282.16,84,1
26662,2599277,305.92,108,1
26663,2599389,309.88,112,1
26664,2599441,250.48,52,1
26665,2599521,278.2,80,1
26666,2599629,305.92,108,1
26667,2599769,337.6,140,1
26668,2599897,325.7199,128,1
26669,2599945,246.52,48,1
26670,2600029,282.16,84,1
26671,2600109,278.2,80,1
26672,2600205,294.04,96,1
26673,2600329,321.7599,124,1
26674,2600401,270.28,72,1
26675,2600473,270.28,72,1
26676,2600529,254.44,56,1
26677,2600613,282.16,84,1
26678,2600705,290.08,92,1
26679,2600805,298.0,100,1
26680,2600929,321.7599,124,1
26681,2601013,282.16,84,1
26682,2601113,298.0,100,1
26683,2601233,317.7999,120,1
26684,2601313,278.2,80,1
26685,2601373,258.4,60,1
26686,2601529,353.4401,156,1
26687,2601601,270.28,72,1
26688,2601725,321.7599,124,1
26689,2601837,309.88,112,1
26690,2601897,258.4,60,1
26691,2602013,313.8399,116,1
26692,2602061,246.52,48,1
26693,2602157,294.04,96,1
26694,2602289,329.6799,132,1
26695,2602349,258.4,60,1
26696,2602417,266.32,68,1
26697,2602469,250.48,52,1
26698,2602557,286.12,88,1
26699,2602657,298.0,100,1
26700,2602777,317.7999,120,1
26701,2602913,333.64,136,1
26702,2603053,337.6,140,1
26703,2603169,313.8399,116,1
26704,2603245,274.24,76,1
26705,2603377,329.6799,132,1
26706,2603433,254.44,56,1
26707,2603529,294.04,96,1
26708,2603653,321.7599,124,1
26709,2603737,282.16,84,1
26710,2603813,274.24,76,1
26711,2603897,282.16,84,1
26712,2604005,305.92,108,1
26713,2604117,309.88,112,1
26714,2604169,250.48,52,1
26715,2604249,278.2,80,1
26716,2604357,305.92,108,1
26717,2604497,337.6,140,1
26718,2604625,325.7199,128,1
26719,2604673,246.52,48,1
26720,2604757,282.16,84,1
26721,2604837,278.2,80,1
26722,2604933,294.04,96,1
26723,2605057,321.7599,124,1
26724,2605129,270.28,72,1
26725,2605201,270.28,72,1
26726,2605257,254.44,56,1
26727,2605341,282.16,84,1
26728,2605433,290.08,92,1
26729,2605533,298.0,100,1
26730,2605657,321.7599,124,1
26731,2605741,282.16,84,1
26732,2605841,298.0,100,1
26733,2605961,317.7999,120,1
26734,2606041,278.2,80,1
26735,2606101,258.4,60,1
26736,2606257,353.4401,156,1
26737,2606329,270.28,72,1
26738,2606453,321.7599,124,1
26739,2606565,309.88,112,1
26740,2606625,258.4,60,1
26741,2606741,313.8399,116,1
26742,2606789,246.52,48,1
26743,2606885,294.04,96,1
26744,2607017,329.6799,132,1
26745,2607077,258.4,60,1
26746,2607145,266.32,68,1
26747,2607197,250.48,52,1
26748,2607285,286.12,88,1
26749,2607385,298.0,100,1
26750,2607505,317.7999,120,1
26751,2607641,333.64,136,1
26752,2607781,337.6,140,1
26753,2607897,313.8399,116,1
26754,2607973,274.24,76,1
26755,2608105,329.6799,132,1
26756,2608161,254.44,56,1
26757,2608257,294.04,96,1
26758,2608381,321.7599,124,1
26759,2608465,282.16,84,1
26760,2608541,274.24,76,1
26761,2608625,282.16,84,1
26762,2608733,305.92,108,1
26763,2608845,309.88,112,1
26764,2608897,250.48,52,1
26765,2608977,278.2,80,1
26766,2609085,305.92,108,1
26767,2609225,337.6,140,1
26768,2609353,325.7199,128,1
26769,2609401,246.52,48,1
26770,2609485,282.16,84,1
26771,2609565,278.2,80,1
26772,2609661,294.04,96,1
26773,2609785,321.7599,124,1
26774,2609857,270.28,72,1
26775,2609929,270.28,72,1
26776,2609985,254.44,56,1
26777,2610069,282.16,84,1
26778,2610161,290.08,92,1
26779,2610261,298.0,100,1
26780,2610385,321.7599,124,1
26781,2610469,282.16,84,1
26782,2610569,298.0,100,1
26783,2610689,317.7999,120,1
26784,2610769,278.2,80,1
26785,2610829,258.4,60,1
26786,2610985,353.4401,156,1
26787,2611057,270.28,72,1
26788,2611181,321.7599,124,1
26789,2611293,309.88,112,1
26790,2611353,258.4,60,1
26791,2611469,313.8399,116,1
26792,2611517,246.52,48,1
26793,2611613,294.04,96,1
26794,2611745,329.6799,132,1
26795,2611805,258.4,60,1
26796,2611873,266.32,68,1
26797,2611925,250.48,52,1
26798,2612013,286.12,88,1
26799,2612113,298.0,100,1
26800,2612233,317.7999,120,1
26801,2612369,333.64,136,1
26802,2612509,337.6,140,1
26803,2612625,313.8399,116,1
26804,2612701,274.24,76,1
26805,2612833,329.6799,132,1
26806,2612889,254.44,56,1
26807,2612985,294.04,96,1
26808,2613109,321.7599,124,1
26809,2613193,282.16,84,1
26810,2613269,274.24,76,1
26811,2613353,282.16,84,1
26812,2613461,305.92,108,1
26813,2613573,309.88,112,1
26814,2613625,250.48,52,1
26815,2613705,278.2,80,1
26816,2613813,305.92,108,1
26817,2613953,337.6,140,1
26818,2614081,325.7199,128,1
26819,2614129,246.52,48,1
26820,2614213,282.16,84,1
26821,2614293,278.2,80,1
26822,2614389,294.04,96,1
26823,2614513,321.7599,124,1
26824,2614585,270.28,72,1
26825,2614657,270.28,72,1
26826,2614713,254.44,56,1
26827,2614797,282.16,84,1
26828,2614889,290.08,92,1
26829,2614989,298.0,100,1
26830,2615113,321.7599,124,1
26831,2615197,282.16,84,1
26832,2615297,298.0,100,1
26833,2615417,317.7999,120,1
26834,2615497,278.2,80,1
26835,2615557,258.4,60,1
26836,2615713,353.4401,156,1
26837,2615785,270.28,72,1
26838,2615909,321.7599,124,1
26839,2616021,309.88,112,1
26840,2616081,258.4,60,1
26841,2616197,313.8399,116,1
26842,2616245,246.52,48,1
26843,2616341,294.04,96,1
26844,2616473,329.6799,132,1
26845,2616533,258.4,60,1
26846,2616601,266.32,68,1
26847,2616653,250.48,52,1
26848,2616741,286.12,88,1
26849,2616841,298.0,100,1
26850,2616961,317.7999,120,1
26851,2617097,333.64,136,1
26852,2617237,337.6,140,1
26853,2617353,313.8399,116,1
26854,2617429,274.24,76,1
26855,2617561,329.6799,132,1
26856,2617617,254.44,56,1
26857,2617713,294.04,96,1
26858,2617837,321.7599,124,1
26859,2617921,282.16,84,1
26860,2617997,274.24,76,1
26861,2618081,282.16,84,1
26862,2618189,305.92,108,1
26863,2618301,309.88,112,1
26864,2618353,250.48,52,1
26865,2618433,278.2,80,1
26866,2618541,305.92,108,1
26867,2618681,337.6,140,1
26868,2618809,325.7199,128,1
26869,2618857,246.52,48,1
26870,2618941,282.16,84,1
26871,2619021,278.2,80,1
26872,2619117,294.04,96,1
26873,2619241,321.7599,124,1
26874,2619313,270.28,72,1
26875,2619385,270.28,72,1
26876,2619441,254.44,56,1
26877,2619525,282.16,84,1
26878,2619617,290.08,92,1
26879,2619717,298.0,100,1
26880,2619841,321.7599,124,1
26881,2619925,282.16,84,1
26882,2620025,298.0,100,1
26883,2620145,317.7999,120,1
26884,2620225,278.2,80,1
26885,2620285,258.4,60,1
26886,2620441,353.4401,156,1
26887,2620513,270.28,72,1
26888,2620637,321.7599,124,1
26889,2620749,309.88,112,1
26890,2620809,258.4,60,1
26891,2620925,313.8399,116,1
26892,2620973,246.52,48,1
26893,2621069,294.04,96,1
26894,2621201,329.6799,132,1
26895,2621261,258.4,60,1
26896,2621329,266.32,68,1
26897,2621381,250.48,52,1
26898,2621469,286.12,88,1
26899,2621569,298.0,100,1
26900,2621689,317.7999,120,1
26901,2621825,333.64,136,1
26902,2621965,337.6,140,1
26903,2622081,313.8399,116,1
26904,2622157,274.24,76,1
26905,2622289,329.6799,132,1
26906,2622345,254.44,56,1
26907,2622441,294.04,96,1
26908,2622565,321.7599,124,1
26909,2622649,282.16,84,1
26910,2622725,274.24,76,1
26911,2622809,282.16,84,1
26912,2622917,305.92,108,1
26913,2623029,309.88,112,1
26914,2623081,250.48,52,1
26915,2623161,278.2,80,1
26916,2623269,305.92,108,1
26917,2623409,337.6,140,1
26918,2623537,325.7199,128,1
26919,2623585,246.52,48,1
26920,2623669,282.16,84,1
26921,2623749,278.2,80,1
26922,2623845,294.04,96,1
26923,2623971,321.7399,126,1
26924,2624043,270.28,72,1
26925,2624115,270.28,72,1
26926,2624171,254.44,56,1
26927,2624255,282.16,84,1
26928,2624347,290.08,92,1
26929,2624447,298.0,100,1
26930,2624571,321.7599,124,1
26931,2624655,282.16,84,1
26932,2624755,298.0,100,1
26933,2624875,317.7999,120,1
26934,2624955,278.2,80,1
26935,2625015,258.4,60,1
26936,2625171,353.4401,156,1
26937,2625243,270.28,72,1
26938,2625367,321.7599,124,1
26939,2625479,309.88,112,1
26940,2625539,258.4,60,1
26941,2625655,313.8399,116,1
26942,2625703,246.52,48,1
26943,2625799,294.04,96,1
26944,2625931,329.6799,132,1
26945,2625991,258.4,60,1
26946,2626059,266.32,68,1
26947,2626111,250.48,52,1
26948,2626199,286.12,88,1
26949,2626299,298.0,100,1
26950,2626419,317.7999,120,1
26951,2626555,333.64,136,1
26952,2626695,337.6,140,1
26953,2626811,313.8399,116,1
26954,2626887,274.24,76,1
26955,2627019,329.6799,132,1
26956,2627075,254.44,56,1
26957,2627171,294.04,96,1
26958,2627295,321.7599,124,1
26959,2627379,282.16,84,1
26960,2627455,274.24,76,1
26961,2627539,282.16,84,1
26962,2627647,305.92,108,1
26963,2627759,309.88,112,1
26964,2627811,250.48,52,1
26965,2627891,278.2,80,1
26966,2627999,305.92,108,1
26967,2628139,337.6,140,1
26968,2628267,325.7199,128,1
26969,2628315,246.52,48,1
26970,2628399,282.16,84,1
26971,2628479,278.2,80,1
26972,2628575,294.04,96,1
26973,2628699,321.7599,124,1
26974,2628771,270.28,72,1
26975,2628843,270.28,72,1
26976,2628899,254.44,56,1
26977,2628983,282.16,84,1
26978,2629075,290.08,92,1
26979,2629175,298.0,100,1
26980,2629299,321.7599,124,1
26981,2629383,282.16,84,1
26982,2629483,298.0,100,1
26983,2629603,317.7999,120,1
26984,2629683,278.2,80,1
26985,2629743,258.4,60,1
26986,2629899,353.4401,156,1
26987,2629971,270.28,72,1
26988,2630095,321.7599,124,1
26989,2630207,309.88,112,1
26990,2630267,258.4,60,1
26991,2630383,313.8399,116,1
26992,2630431,246.52,48,1
26993,2630527,294.04,96,1
26994,2630659,329.6799,132,1
26995,2630719,258.4,60,1
26996,2630787,266.32,68,1
26997,2630839,250.48,52,1
26998,2630927,286.12,88,1
26999,2631027,298.0,100,1
27000,2631147,317.7999,120,1
27001,2631283,333.64,136,1
27002,2631423,337.6,140,1
27003,2631539,313.8399,116,1
27004,2631615,274.24,76,1
27005,2631747,329.6799,132,1
27006,2631803,254.44,56,1
27007,2631899,294.04,96,1
27008,2632023,321.7599,124,1
27009,2632107,282.16,84,1
27010,2632183,274.24,76,1
27011,2632267,282.16,84,1
27012,2632375,305.92,108,1
27013,2632487,309.88,112,1
